,bytes,packets,protocol,sourceIP,Destination IP,timestamp
19290,16815.5,12,127,222.175.114.98,45.122.229.55,23/06/2020 22:47:10.312
19291,6447.7,5,123,133.6.97.181,140.177.30.220,23/06/2020 22:47:10.529
19292,15400.6,11,89,5.131.18.115,35.214.166.134,23/06/2020 22:47:12.007
19293,4363.3,3,57,74.62.102.14,186.131.182.81,23/06/2020 22:47:17.688
19294,28264.7,19,3,5.131.18.115,131.74.182.251,23/06/2020 22:47:18.251
19295,28328.4,19,51,17.30.10.63,26.90.225.225,23/06/2020 22:47:20.533
19296,2927.6,2,53,83.6.65.33,117.75.31.227,23/06/2020 22:47:20.542
19297,2535.2,2,141,14.10.100.243,92.143.53.124,23/06/2020 22:47:20.857
19298,7508.3,6,41,80.47.65.68,133.172.176.33,23/06/2020 22:47:22.053
19299,17906.5,12,10,131.74.182.251,230.234.44.52,23/06/2020 22:47:22.663
19300,12691.6,9,43,161.34.126.141,50.90.73.233,23/06/2020 22:47:24.801
19301,13541.3,10,130,183.179.206.54,92.143.53.124,23/06/2020 22:47:27.515
19302,20517.5,14,82,61.218.104.79,228.51.158.175,23/06/2020 22:47:29.053
19303,3555.4,3,71,133.6.97.181,94.70.161.139,23/06/2020 22:47:29.533
19304,22842.4,16,93,226.175.87.1,232.247.19.142,23/06/2020 22:47:30.450
19305,20447.6,14,81,186.131.182.81,133.246.120.133,23/06/2020 22:47:35.509
19306,13450.3,9,25,197.68.7.118,112.86.153.42,23/06/2020 22:47:35.911
19307,5556.7,4,106,124.103.27.6,67.235.112.122,23/06/2020 22:47:39.234
19308,25802.3,18,41,26.90.225.225,92.237.81.13,23/06/2020 22:47:42.623
19309,27821.6,19,123,127.15.162.97,184.60.164.241,23/06/2020 22:47:43.652
19310,4516.8,4,87,76.216.63.223,135.212.155.161,23/06/2020 22:47:43.994
19311,6490.9,5,62,140.177.30.220,191.128.220.22,23/06/2020 22:47:44.922
19312,17064.5,12,35,86.204.47.43,175.211.32.50,23/06/2020 22:47:47.674
19313,25346.8,17,85,140.177.30.220,6.234.229.133,23/06/2020 22:47:52.139
19314,13280.5,9,52,215.171.129.185,162.5.231.172,23/06/2020 22:47:55.784
19315,12746.0,9,130,253.33.218.82,35.214.166.134,23/06/2020 22:47:55.860
19316,28498.1,19,3,225.169.29.28,61.147.76.157,23/06/2020 22:47:56.530
19317,16740.4,12,137,61.218.104.79,133.172.176.33,23/06/2020 22:47:57.060
19318,26199.0,18,104,162.47.42.5,53.210.106.172,23/06/2020 22:47:58.201
19319,18637.0,13,63,105.136.171.198,117.200.229.211,23/06/2020 22:48:02.589
19320,24569.1,17,34,86.204.47.43,79.8.150.240,23/06/2020 22:48:06.965
19321,17429.3,12,22,79.8.150.240,207.154.241.18,23/06/2020 22:48:08.396
19322,8095.9,6,39,191.128.220.22,6.234.229.133,23/06/2020 22:48:09.478
19323,12943.7,9,110,105.136.171.198,112.175.86.198,23/06/2020 22:48:13.740
19324,23187.0,16,132,124.103.27.6,175.211.32.50,23/06/2020 22:48:13.933
19325,14466.8,10,42,117.75.31.227,17.30.10.63,23/06/2020 22:48:14.317
19326,28817.8,20,45,156.255.220.153,133.172.176.33,23/06/2020 22:48:14.405
19327,15368.5,11,55,79.8.150.240,243.116.233.38,23/06/2020 22:48:18.393
19328,19141.1,13,10,86.230.21.130,212.18.213.174,23/06/2020 22:48:19.155
19329,16675.1,12,83,14.10.100.243,22.30.66.91,23/06/2020 22:48:20.409
19330,12593.0,9,103,17.30.10.63,96.214.68.75,23/06/2020 22:48:20.982
19331,8069.4,6,71,191.128.220.22,57.40.207.108,23/06/2020 22:48:22.456
19332,5198.0,4,111,86.230.21.130,23.158.254.254,23/06/2020 22:48:24.972
19333,21149.2,15,92,138.201.175.201,117.75.31.227,23/06/2020 22:48:24.992
19334,19125.0,13,129,6.234.229.133,6.231.251.83,23/06/2020 22:48:26.913
19335,11306.9,8,69,151.146.33.47,99.164.233.210,23/06/2020 22:48:29.055
19336,17742.3,12,38,161.34.126.141,62.188.156.237,23/06/2020 22:48:31.772
19337,7684.2,6,45,74.62.102.14,133.246.120.133,23/06/2020 22:48:33.600
19338,28534.4,20,137,243.116.233.38,169.32.8.214,23/06/2020 22:48:35.823
19339,8309.6,6,66,61.147.76.157,105.136.171.198,23/06/2020 22:48:36.481
19340,25338.8,17,90,6.231.251.83,127.15.162.97,23/06/2020 22:48:37.326
19341,9011.2,7,68,215.171.129.185,24.121.97.135,23/06/2020 22:48:38.758
19342,14511.8,10,116,133.246.120.133,14.10.100.243,23/06/2020 22:48:39.600
19343,23254.6,16,83,186.131.182.81,16.94.184.236,23/06/2020 22:48:41.704
19344,19739.4,14,123,5.131.18.115,17.30.10.63,23/06/2020 22:48:44.270
19345,28146.6,19,50,61.21.240.187,228.51.158.175,23/06/2020 22:48:46.683
19346,14197.6,10,116,215.171.129.185,112.175.86.198,23/06/2020 22:48:47.548
19347,12699.7,9,39,61.223.103.109,61.218.104.79,23/06/2020 22:48:49.325
19348,21614.6,15,79,232.247.19.142,48.161.226.29,23/06/2020 22:48:50.278
19349,21798.7,15,56,117.75.31.227,50.90.73.233,23/06/2020 22:48:51.124
19350,24621.3,17,80,62.188.156.237,24.121.97.135,23/06/2020 22:48:51.859
19351,16609.0,12,117,61.21.240.187,0.52.80.132,23/06/2020 22:48:52.589
19352,4655.1,4,93,183.179.206.54,226.175.87.1,23/06/2020 22:48:53.332
19353,27556.0,19,140,61.21.240.187,119.251.127.31,23/06/2020 22:49:01.399
19354,3029.9,3,78,131.74.182.251,226.175.87.1,23/06/2020 22:49:02.974
19355,5972.6,4,45,76.216.63.223,191.128.220.22,23/06/2020 22:49:03.391
19356,9530.0,7,11,226.175.87.1,123.251.76.200,23/06/2020 22:49:08.181
19357,27288.2,19,25,18.61.83.207,20.87.162.15,23/06/2020 22:49:08.566
19358,9558.7,7,19,210.250.132.36,48.161.226.29,23/06/2020 22:49:09.150
19359,16098.8,11,53,190.173.80.95,156.255.220.153,23/06/2020 22:49:09.851
19360,15996.0,11,101,146.201.140.212,18.61.83.207,23/06/2020 22:49:13.603
19361,8496.0,6,28,67.235.112.122,184.60.164.241,23/06/2020 22:49:13.815
19362,19636.7,14,109,22.30.66.91,117.200.229.211,23/06/2020 22:49:18.272
19363,17989.5,12,82,22.30.66.91,20.87.162.15,23/06/2020 22:49:18.762
19364,18125.1,13,109,74.62.102.14,135.212.155.161,23/06/2020 22:49:24.614
19365,12173.8,9,125,76.216.63.223,115.241.183.104,23/06/2020 22:49:28.769
19366,22966.2,16,120,175.140.77.98,146.201.140.212,23/06/2020 22:49:28.976
19367,3585.1,3,98,6.231.251.83,62.188.156.237,23/06/2020 22:49:29.480
19368,24286.5,17,76,228.51.158.175,184.60.164.241,23/06/2020 22:49:29.494
19369,2386.8,2,53,26.90.225.225,92.0.195.106,23/06/2020 22:49:29.688
19370,8735.4,6,140,188.92.32.31,215.171.129.185,23/06/2020 22:49:32.238
19371,18871.7,13,45,41.86.213.91,134.28.37.182,23/06/2020 22:49:36.098
19372,12406.4,9,83,68.162.88.105,104.192.155.115,23/06/2020 22:49:38.848
19373,11626.7,8,53,35.214.166.134,246.35.22.222,23/06/2020 22:49:39.970
19374,18996.4,13,45,115.241.183.104,161.34.126.141,23/06/2020 22:49:43.779
19375,4208.5,3,104,225.169.29.28,175.211.32.50,23/06/2020 22:49:44.419
19376,23136.1,16,119,117.75.31.227,134.151.169.33,23/06/2020 22:49:44.743
19377,26828.2,18,65,62.188.156.237,115.241.183.104,23/06/2020 22:49:45.238
19378,3959.5,3,131,206.193.219.233,14.10.100.243,23/06/2020 22:49:45.648
19379,2914.0,2,44,45.122.229.55,79.8.150.240,23/06/2020 22:49:46.012
19380,15088.3,11,122,175.211.32.50,26.90.225.225,23/06/2020 22:49:46.291
19381,19342.2,13,103,156.255.220.153,169.32.8.214,23/06/2020 22:49:47.843
19382,21830.8,15,44,207.154.241.18,6.231.251.83,23/06/2020 22:49:49.796
19383,13629.4,10,123,16.94.184.236,228.51.158.175,23/06/2020 22:49:53.804
19384,27079.8,19,40,17.30.10.63,92.143.53.124,23/06/2020 22:49:54.210
19385,7834.6,6,120,134.28.37.182,215.171.129.185,23/06/2020 22:49:59.102
19386,14957.9,10,36,166.186.61.60,104.192.155.115,23/06/2020 22:49:59.512
19387,17324.5,12,84,5.131.18.115,18.61.83.207,23/06/2020 22:50:02.003
19388,25295.6,17,18,57.40.207.108,17.30.10.63,23/06/2020 22:50:02.127
19389,27853.6,19,4,61.223.103.109,156.255.220.153,23/06/2020 22:50:04.031
19390,22953.1,16,117,105.136.171.198,249.235.45.130,23/06/2020 22:50:06.856
19391,5458.0,4,26,206.193.219.233,134.151.169.33,23/06/2020 22:50:07.589
19392,24213.9,17,142,124.103.27.6,135.212.155.161,23/06/2020 22:50:09.983
19393,19042.8,13,33,175.211.32.50,133.246.120.133,23/06/2020 22:50:11.460
19394,26000.8,18,100,96.214.68.75,112.86.153.42,23/06/2020 22:50:12.432
19395,5732.7,4,82,6.234.229.133,166.186.61.60,23/06/2020 22:50:12.850
19396,7847.8,6,123,175.140.77.98,135.212.155.161,23/06/2020 22:50:14.630
19397,22514.8,16,119,67.235.112.122,18.61.83.207,23/06/2020 22:50:15.367
19398,19413.7,13,130,35.214.166.134,61.223.103.109,23/06/2020 22:50:16.065
19399,21010.4,15,126,134.151.169.33,232.247.19.142,23/06/2020 22:50:16.694
19400,11266.7,8,141,57.40.207.108,96.214.68.75,23/06/2020 22:50:16.770
19401,17064.7,12,83,86.204.47.43,222.175.114.98,23/06/2020 22:50:18.457
19402,6803.8,5,38,135.212.155.161,134.151.169.33,23/06/2020 22:50:20.161
19403,2890.3,2,125,53.210.106.172,86.208.209.198,23/06/2020 22:50:21.315
19404,26965.5,18,36,0.216.106.112,92.0.195.106,23/06/2020 22:50:22.157
19405,10488.8,7,131,92.237.81.13,62.188.156.237,23/06/2020 22:50:23.961
19406,6399.1,5,71,61.21.240.187,105.136.171.198,23/06/2020 22:50:24.250
19407,7366.2,5,74,16.94.184.236,228.51.158.175,23/06/2020 22:50:28.689
19408,28520.1,20,109,207.154.241.18,41.86.213.91,23/06/2020 22:50:30.841
19409,23621.5,16,87,92.0.195.106,222.175.114.98,23/06/2020 22:50:31.013
19410,13126.0,9,58,24.121.97.135,215.171.129.185,23/06/2020 22:50:33.587
19411,21150.1,15,44,61.218.104.79,156.255.220.153,23/06/2020 22:50:34.496
19412,10418.3,7,72,86.204.47.43,133.246.120.133,23/06/2020 22:50:34.558
19413,19662.8,14,63,112.175.86.198,207.154.241.18,23/06/2020 22:50:37.004
19414,3024.2,3,58,83.6.65.33,57.40.207.108,23/06/2020 22:50:39.806
19415,11653.1,8,30,140.153.231.187,191.128.220.22,23/06/2020 22:50:40.005
19416,26677.9,18,29,156.255.220.153,22.30.66.91,23/06/2020 22:50:40.191
19417,7187.9,5,1,146.201.140.212,14.10.100.243,23/06/2020 22:50:42.564
19418,25715.8,18,125,243.116.233.38,92.143.53.124,23/06/2020 22:50:44.585
19419,10194.4,7,61,135.212.155.161,191.128.220.22,23/06/2020 22:50:46.367
19420,4769.1,4,23,45.122.229.55,41.86.213.91,23/06/2020 22:50:56.642
19421,29903.3,20,73,123.251.76.200,94.70.161.139,23/06/2020 22:51:00.154
19422,24219.1,17,108,70.159.11.91,23.158.254.254,23/06/2020 22:51:00.593
19423,16820.5,12,109,162.5.231.172,140.153.231.187,23/06/2020 22:51:02.685
19424,19738.2,14,43,117.200.229.211,206.193.219.233,23/06/2020 22:51:03.653
19425,12939.6,9,45,123.251.76.200,5.131.18.115,23/06/2020 22:51:04.151
19426,28075.6,19,77,67.235.112.122,133.172.176.33,23/06/2020 22:51:04.571
19427,20073.5,14,60,156.255.220.153,244.224.23.233,23/06/2020 22:51:07.309
19428,16712.4,12,73,35.214.166.134,94.70.161.139,23/06/2020 22:51:07.853
19429,23755.8,16,101,117.75.31.227,186.131.182.81,23/06/2020 22:51:09.825
19430,26933.4,18,141,80.47.65.68,23.158.254.254,23/06/2020 22:51:10.919
19431,15214.9,11,137,156.255.220.153,20.87.162.15,23/06/2020 22:51:11.196
19432,9388.3,7,142,190.173.80.95,14.10.100.243,23/06/2020 22:51:11.788
19433,16704.2,12,92,115.241.183.104,48.161.226.29,23/06/2020 22:51:12.817
19434,25735.1,18,81,249.235.45.130,92.237.81.13,23/06/2020 22:51:14.227
19435,13682.9,10,35,17.30.10.63,45.122.229.55,23/06/2020 22:51:16.249
19436,12486.1,9,114,222.175.114.98,26.90.225.225,23/06/2020 22:51:20.970
19437,26525.3,18,119,119.251.127.31,190.173.80.95,23/06/2020 22:51:22.520
19438,18415.2,13,18,162.47.42.5,188.92.32.31,23/06/2020 22:51:23.641
19439,18265.3,13,103,112.86.153.42,232.247.19.142,23/06/2020 22:51:26.409
19440,6075.1,5,67,61.218.104.79,246.35.22.222,23/06/2020 22:51:27.912
19441,29513.2,20,74,140.177.30.220,92.0.195.106,23/06/2020 22:51:29.048
19442,15189.9,11,72,133.6.97.181,133.246.120.133,23/06/2020 22:51:31.182
19443,8158.7,6,54,175.140.77.98,140.153.231.187,23/06/2020 22:51:31.823
19444,29829.2,20,59,190.173.80.95,186.131.182.81,23/06/2020 22:51:36.111
19445,22323.1,15,25,80.47.65.68,86.230.21.130,23/06/2020 22:51:36.691
19446,29980.1,20,70,48.161.226.29,23.158.254.254,23/06/2020 22:51:38.051
19447,4559.6,4,109,210.250.132.36,6.231.251.83,23/06/2020 22:51:38.121
19448,3294.0,3,90,225.169.29.28,140.177.30.220,23/06/2020 22:51:39.095
19449,29552.4,20,113,112.86.153.42,215.171.129.185,23/06/2020 22:51:48.828
19450,4549.2,4,130,16.94.184.236,94.70.161.139,23/06/2020 22:51:51.007
19451,9396.0,7,33,53.210.106.172,191.128.220.22,23/06/2020 22:51:51.547
19452,22076.5,15,87,53.210.106.172,190.173.80.95,23/06/2020 22:51:53.246
19453,24084.7,17,131,115.241.183.104,212.18.213.174,23/06/2020 22:51:54.743
19454,10676.0,8,104,79.8.150.240,226.175.87.1,23/06/2020 22:51:56.660
19455,27280.3,19,130,16.94.184.236,23.158.254.254,23/06/2020 22:52:00.318
19456,27077.0,19,120,175.211.32.50,249.235.45.130,23/06/2020 22:52:02.028
19457,1506.5,2,98,61.21.240.187,151.146.33.47,23/06/2020 22:52:06.246
19458,9780.2,7,63,67.235.112.122,92.0.195.106,23/06/2020 22:52:06.730
19459,16169.6,11,49,212.108.45.63,16.94.184.236,23/06/2020 22:52:11.073
19460,3858.7,3,18,86.204.47.43,5.131.18.115,23/06/2020 22:52:13.072
19461,28461.3,19,3,119.251.127.31,99.164.233.210,23/06/2020 22:52:13.569
19462,16421.2,11,43,26.90.225.225,215.171.129.185,23/06/2020 22:52:15.068
19463,25604.4,18,41,41.86.213.91,212.18.213.174,23/06/2020 22:52:15.769
19464,21051.1,15,13,5.131.18.115,6.231.251.83,23/06/2020 22:52:16.113
19465,29372.4,20,128,230.234.44.52,175.140.77.98,23/06/2020 22:52:18.677
19466,4702.8,4,6,124.103.27.6,74.62.102.14,23/06/2020 22:52:19.958
19467,8762.5,6,55,134.28.37.182,112.175.86.198,23/06/2020 22:52:21.496
19468,2568.5,2,30,79.8.150.240,124.103.27.6,23/06/2020 22:52:22.213
19469,23990.3,16,45,18.61.83.207,61.147.76.157,23/06/2020 22:52:24.694
19470,21221.9,15,91,183.179.206.54,162.5.231.172,23/06/2020 22:52:29.768
19471,26457.8,18,38,222.175.114.98,70.159.11.91,23/06/2020 22:52:30.256
19472,22805.4,16,120,35.214.166.134,61.147.76.157,23/06/2020 22:52:32.790
19473,16377.6,11,26,169.32.8.214,146.201.140.212,23/06/2020 22:52:33.003
19474,9994.1,7,110,48.161.226.29,140.177.30.220,23/06/2020 22:52:33.285
19475,22917.3,16,77,92.237.81.13,35.214.166.134,23/06/2020 22:52:33.825
19476,18370.5,13,27,124.103.27.6,48.161.226.29,23/06/2020 22:52:35.378
19477,8846.5,6,118,0.216.106.112,6.231.251.83,23/06/2020 22:52:37.767
19478,13717.2,10,114,190.173.80.95,115.241.183.104,23/06/2020 22:52:40.520
19479,20154.3,14,61,79.8.150.240,162.5.231.172,23/06/2020 22:52:47.311
19480,14565.2,10,91,151.146.33.47,94.70.161.139,23/06/2020 22:52:47.631
19481,28602.9,20,118,5.131.18.115,117.75.31.227,23/06/2020 22:52:47.804
19482,12760.8,9,83,76.216.63.223,61.223.103.109,23/06/2020 22:52:51.092
19483,28714.6,20,42,151.146.33.47,74.62.102.14,23/06/2020 22:52:51.517
19484,26657.0,18,92,124.103.27.6,68.162.88.105,23/06/2020 22:52:52.710
19485,16316.3,11,34,20.87.162.15,74.62.102.14,23/06/2020 22:52:54.487
19486,20531.1,14,138,61.21.240.187,20.87.162.15,23/06/2020 22:52:55.905
19487,8397.1,6,143,131.74.182.251,184.60.164.241,23/06/2020 22:52:58.766
19488,11698.4,8,35,67.235.112.122,86.204.47.43,23/06/2020 22:52:58.877
19489,25513.4,18,20,169.32.8.214,105.136.171.198,23/06/2020 22:53:00.223
19490,3201.0,3,105,24.121.97.135,232.247.19.142,23/06/2020 22:53:02.009
19491,27692.2,19,56,183.179.206.54,6.234.229.133,23/06/2020 22:53:10.247
19492,29522.6,20,67,86.208.209.198,123.251.76.200,23/06/2020 22:53:10.536
19493,14119.4,10,31,214.215.93.187,134.151.169.33,23/06/2020 22:53:12.097
19494,6016.6,5,10,175.140.77.98,169.32.8.214,23/06/2020 22:53:16.032
19495,22537.6,16,70,5.131.18.115,74.62.102.14,23/06/2020 22:53:16.867
19496,20115.2,14,94,119.251.127.31,18.61.83.207,23/06/2020 22:53:18.510
19497,11173.0,8,5,244.224.23.233,83.6.65.33,23/06/2020 22:53:19.946
19498,13594.9,10,95,41.86.213.91,156.255.220.153,23/06/2020 22:53:21.647
19499,28647.6,20,126,83.6.65.33,61.223.103.109,23/06/2020 22:53:21.681
19500,5125.6,4,85,212.108.45.63,115.241.183.104,23/06/2020 22:53:26.199
19501,22912.9,16,138,184.60.164.241,243.116.233.38,23/06/2020 22:53:26.316
19502,13116.9,9,15,243.116.233.38,197.68.7.118,23/06/2020 22:53:27.675
19503,2357.8,2,141,253.33.218.82,133.172.176.33,23/06/2020 22:53:32.231
19504,5446.9,4,47,133.246.120.133,50.90.73.233,23/06/2020 22:53:34.070
19505,14711.9,10,136,124.103.27.6,175.140.77.98,23/06/2020 22:53:34.468
19506,4432.4,3,96,133.246.120.133,156.255.220.153,23/06/2020 22:53:34.774
19507,13097.8,9,121,0.216.106.112,210.250.132.36,23/06/2020 22:53:36.161
19508,9849.6,7,104,134.151.169.33,166.186.61.60,23/06/2020 22:53:40.034
19509,23452.4,16,12,134.28.37.182,5.131.18.115,23/06/2020 22:53:41.851
19510,5051.4,4,89,112.86.153.42,86.208.209.198,23/06/2020 22:53:42.577
19511,15614.3,11,49,162.47.42.5,207.154.241.18,23/06/2020 22:53:42.905
19512,13802.3,10,7,161.34.126.141,232.247.19.142,23/06/2020 22:53:44.178
19513,16667.0,12,83,61.218.104.79,24.121.97.135,23/06/2020 22:53:46.850
19514,17074.2,12,70,18.61.83.207,146.201.140.212,23/06/2020 22:53:47.932
19515,15494.1,11,109,133.6.97.181,18.61.83.207,23/06/2020 22:53:51.202
19516,3393.8,3,9,210.250.132.36,135.212.155.161,23/06/2020 22:53:51.813
19517,10967.3,8,108,48.161.226.29,169.32.8.214,23/06/2020 22:53:53.265
19518,26233.4,18,109,112.175.86.198,133.6.97.181,23/06/2020 22:53:56.278
19519,8331.1,6,69,175.211.32.50,76.216.63.223,23/06/2020 22:53:56.550
19520,7802.4,6,122,18.61.83.207,175.140.77.98,23/06/2020 22:53:56.778
19521,9067.0,7,56,22.30.66.91,68.162.88.105,23/06/2020 22:53:57.917
19522,23467.1,16,24,175.140.77.98,161.34.126.141,23/06/2020 22:53:58.056
19523,17209.9,12,32,24.121.97.135,26.90.225.225,23/06/2020 22:54:00.522
19524,27643.7,19,58,67.235.112.122,133.172.176.33,23/06/2020 22:54:03.981
19525,4821.2,4,60,0.216.106.112,184.60.164.241,23/06/2020 22:54:05.275
19526,7677.8,6,77,83.6.65.33,162.5.231.172,23/06/2020 22:54:07.654
19527,18849.5,13,103,18.61.83.207,134.28.37.182,23/06/2020 22:54:07.698
19528,23636.7,16,12,134.28.37.182,92.143.53.124,23/06/2020 22:54:07.912
19529,7873.9,6,86,134.28.37.182,133.6.97.181,23/06/2020 22:54:10.413
19530,6362.6,5,34,86.204.47.43,210.250.132.36,23/06/2020 22:54:10.698
19531,14480.1,10,136,45.122.229.55,62.188.156.237,23/06/2020 22:54:12.863
19532,5084.2,4,0,83.6.65.33,169.32.8.214,23/06/2020 22:54:17.127
19533,6168.8,5,25,225.169.29.28,244.224.23.233,23/06/2020 22:54:24.315
19534,29753.4,20,56,57.40.207.108,253.33.218.82,23/06/2020 22:54:24.633
19535,27469.0,19,37,146.201.140.212,22.30.66.91,23/06/2020 22:54:26.146
19536,20307.5,14,52,96.214.68.75,184.60.164.241,23/06/2020 22:54:26.262
19537,22342.7,15,132,23.158.254.254,212.108.45.63,23/06/2020 22:54:26.645
19538,26010.8,18,114,166.186.61.60,135.212.155.161,23/06/2020 22:54:31.647
19539,5247.3,4,16,86.204.47.43,24.121.97.135,23/06/2020 22:54:32.433
19540,7121.6,5,129,210.250.132.36,86.208.209.198,23/06/2020 22:54:35.292
19541,20150.2,14,37,117.200.229.211,123.251.76.200,23/06/2020 22:54:35.790
19542,8863.9,6,123,5.131.18.115,53.210.106.172,23/06/2020 22:54:36.575
19543,26006.6,18,24,23.158.254.254,184.60.164.241,23/06/2020 22:54:38.117
19544,22750.8,16,70,67.235.112.122,212.108.45.63,23/06/2020 22:54:38.310
19545,16033.1,11,136,22.30.66.91,215.171.129.185,23/06/2020 22:54:39.111
19546,2963.9,2,32,14.10.100.243,140.153.231.187,23/06/2020 22:54:40.084
19547,21491.1,15,104,57.40.207.108,123.251.76.200,23/06/2020 22:54:42.004
19548,28945.9,20,111,68.162.88.105,41.86.213.91,23/06/2020 22:54:42.844
19549,15229.9,11,122,206.193.219.233,0.52.80.132,23/06/2020 22:54:45.774
19550,21369.7,15,109,99.164.233.210,105.136.171.198,23/06/2020 22:54:48.299
19551,28004.8,19,141,24.121.97.135,162.5.231.172,23/06/2020 22:54:50.240
19552,15824.4,11,0,156.255.220.153,50.90.73.233,23/06/2020 22:54:50.245
19553,21330.4,15,48,169.32.8.214,24.121.97.135,23/06/2020 22:54:50.521
19554,11095.9,8,113,74.62.102.14,181.186.159.214,23/06/2020 22:54:56.308
19555,23359.5,16,123,181.186.159.214,104.192.155.115,23/06/2020 22:54:56.480
19556,13995.3,10,63,131.74.182.251,117.75.31.227,23/06/2020 22:54:57.859
19557,5260.3,4,121,175.140.77.98,35.214.166.134,23/06/2020 22:55:02.991
19558,10838.3,8,65,86.204.47.43,6.234.229.133,23/06/2020 22:55:06.309
19559,2932.0,2,68,68.162.88.105,80.47.65.68,23/06/2020 22:55:09.495
19560,7849.2,6,110,119.251.127.31,188.92.32.31,23/06/2020 22:55:09.951
19561,16057.6,11,16,112.175.86.198,175.140.77.98,23/06/2020 22:55:10.176
19562,6406.6,5,24,0.52.80.132,133.6.97.181,23/06/2020 22:55:11.342
19563,2373.4,2,132,212.108.45.63,175.211.32.50,23/06/2020 22:55:14.598
19564,27082.7,19,40,151.146.33.47,253.33.218.82,23/06/2020 22:55:15.067
19565,14433.7,10,126,5.131.18.115,188.92.32.31,23/06/2020 22:55:20.634
19566,5718.6,4,50,131.74.182.251,112.175.86.198,23/06/2020 22:55:21.054
19567,19730.1,14,54,244.224.23.233,253.33.218.82,23/06/2020 22:55:22.113
19568,12043.8,9,71,244.224.23.233,117.75.31.227,23/06/2020 22:55:24.793
19569,24134.1,17,70,70.159.11.91,62.188.156.237,23/06/2020 22:55:27.732
19570,3477.5,3,125,0.216.106.112,18.61.83.207,23/06/2020 22:55:27.790
19571,15846.9,11,105,197.68.7.118,162.5.231.172,23/06/2020 22:55:28.336
19572,7525.9,6,90,123.251.76.200,86.208.209.198,23/06/2020 22:55:29.280
19573,16060.6,11,106,228.51.158.175,16.94.184.236,23/06/2020 22:55:29.457
19574,24372.5,17,123,74.62.102.14,133.246.120.133,23/06/2020 22:55:29.659
19575,16031.9,11,93,123.251.76.200,188.92.32.31,23/06/2020 22:55:29.740
19576,3489.8,3,15,215.171.129.185,0.52.80.132,23/06/2020 22:55:29.997
19577,14467.8,10,48,48.161.226.29,0.216.106.112,23/06/2020 22:55:38.888
19578,9609.1,7,124,61.21.240.187,166.186.61.60,23/06/2020 22:55:40.934
19579,23496.0,16,72,133.246.120.133,151.146.33.47,23/06/2020 22:55:42.262
19580,4971.9,4,109,76.216.63.223,99.164.233.210,23/06/2020 22:55:42.789
19581,6470.6,5,17,135.212.155.161,76.216.63.223,23/06/2020 22:55:42.957
19582,9405.2,7,59,140.177.30.220,0.52.80.132,23/06/2020 22:55:43.466
19583,7851.6,6,43,99.164.233.210,6.234.229.133,23/06/2020 22:55:44.585
19584,29340.6,20,41,105.136.171.198,6.234.229.133,23/06/2020 22:55:48.251
19585,28668.9,20,114,135.212.155.161,92.237.81.13,23/06/2020 22:55:51.600
19586,8691.8,6,131,94.70.161.139,74.62.102.14,23/06/2020 22:55:51.671
19587,6655.0,5,10,131.74.182.251,45.122.229.55,23/06/2020 22:55:54.201
19588,26999.4,18,73,226.175.87.1,61.218.104.79,23/06/2020 22:55:56.111
19589,11932.4,8,93,53.210.106.172,14.10.100.243,23/06/2020 22:55:57.927
19590,3334.7,3,46,112.86.153.42,228.51.158.175,23/06/2020 22:56:01.236
19591,11293.6,8,70,190.173.80.95,18.61.83.207,23/06/2020 22:56:03.498
19592,6412.9,5,132,206.193.219.233,50.90.73.233,23/06/2020 22:56:05.680
19593,12315.5,9,3,226.175.87.1,92.143.53.124,23/06/2020 22:56:05.997
19594,1692.3,2,78,112.86.153.42,249.235.45.130,23/06/2020 22:56:09.051
19595,24713.1,17,137,48.161.226.29,26.90.225.225,23/06/2020 22:56:13.403
19596,16512.4,12,81,26.90.225.225,253.33.218.82,23/06/2020 22:56:14.975
19597,17560.5,12,9,94.70.161.139,61.147.76.157,23/06/2020 22:56:15.846
19598,2371.8,2,57,92.143.53.124,99.164.233.210,23/06/2020 22:56:17.015
19599,21958.0,15,81,50.90.73.233,22.30.66.91,23/06/2020 22:56:17.169
19600,19600.8,14,92,61.218.104.79,124.103.27.6,23/06/2020 22:56:24.739
19601,15431.8,11,64,112.86.153.42,80.47.65.68,23/06/2020 22:56:25.063
19602,15279.1,11,133,228.51.158.175,186.131.182.81,23/06/2020 22:56:27.621
19603,8487.6,6,91,16.94.184.236,99.164.233.210,23/06/2020 22:56:28.260
19604,23680.2,16,103,41.86.213.91,104.192.155.115,23/06/2020 22:56:28.615
19605,24942.4,17,42,214.215.93.187,61.223.103.109,23/06/2020 22:56:31.218
19606,3630.0,3,39,133.246.120.133,112.86.153.42,23/06/2020 22:56:31.927
19607,5153.9,4,38,79.8.150.240,226.175.87.1,23/06/2020 22:56:34.382
19608,9497.2,7,93,161.34.126.141,232.247.19.142,23/06/2020 22:56:34.810
19609,2300.5,2,86,169.32.8.214,16.94.184.236,23/06/2020 22:56:36.397
19610,9811.8,7,95,80.47.65.68,230.234.44.52,23/06/2020 22:56:39.712
19611,17936.8,12,71,162.47.42.5,115.241.183.104,23/06/2020 22:56:42.127
19612,17332.7,12,138,23.158.254.254,61.147.76.157,23/06/2020 22:56:47.461
19613,19988.5,14,59,119.251.127.31,206.193.219.233,23/06/2020 22:56:50.547
