,bytes,packets,protocol,sourceIP,Destination IP,timestamp
13305,11796.5,8,28,45.233.132.191,139.43.137.240,2020-06-23 19:49:05.095
13306,26534.2,18,61,186.132.224.23,152.222.37.141,2020-06-23 19:49:07.355
13307,8476.9,6,76,220.158.100.180,7.96.37.45,2020-06-23 19:49:13.334
13308,7553.7,6,121,65.35.67.89,40.79.193.87,2020-06-23 19:49:13.656
13309,7477.5,5,72,86.40.221.65,231.225.158.149,2020-06-23 19:49:14.811
13310,21647.6,15,138,8.249.188.67,168.43.8.148,2020-06-23 19:49:15.361
13311,12164.3,9,56,201.134.62.18,0.113.172.37,2020-06-23 19:49:15.572
13312,10009.9,7,4,151.97.142.70,175.211.62.95,2020-06-23 19:49:16.707
13313,1745.6,2,82,210.118.165.115,239.192.18.225,2020-06-23 19:49:21.961
13314,4677.3,4,56,178.113.50.95,227.108.168.7,2020-06-23 19:49:22.270
13315,4941.8,4,79,37.27.18.111,140.178.81.98,2020-06-23 19:49:24.349
13316,3081.7,3,115,114.125.138.120,246.42.87.92,2020-06-23 19:49:26.014
13317,14607.2,10,70,74.215.68.173,68.48.51.88,2020-06-23 19:49:30.299
13318,29924.1,20,36,119.203.67.82,5.46.22.187,2020-06-23 19:49:34.164
13319,26424.4,18,121,146.121.135.87,114.26.36.224,2020-06-23 19:49:36.098
13320,28779.4,20,59,65.91.26.82,209.172.130.238,2020-06-23 19:49:40.420
13321,1716.6,2,107,219.89.235.111,76.186.41.185,2020-06-23 19:49:43.866
13322,25487.5,17,42,173.160.35.214,234.191.237.152,2020-06-23 19:49:44.742
13323,17080.8,12,106,192.239.83.203,111.11.203.62,2020-06-23 19:49:45.587
13324,15476.7,11,4,104.221.118.185,7.186.170.169,2020-06-23 19:49:46.297
13325,15092.0,11,106,141.158.33.219,189.48.157.93,2020-06-23 19:49:51.086
13326,19626.3,14,23,238.157.194.26,97.144.27.134,2020-06-23 19:49:51.460
13327,19034.3,13,106,101.38.100.119,201.59.216.57,2020-06-23 19:49:55.124
13328,26086.0,18,70,245.137.203.16,94.234.40.107,2020-06-23 19:49:55.772
13329,4358.7,3,11,186.32.121.13,136.27.55.197,2020-06-23 19:49:56.888
13330,19967.4,14,75,203.177.193.254,87.103.7.109,2020-06-23 19:49:57.831
13331,25454.9,17,135,242.19.87.114,82.202.123.213,2020-06-23 19:49:59.068
13332,4124.9,3,14,251.94.14.233,242.75.28.4,2020-06-23 19:50:03.290
13333,14818.2,10,49,83.20.165.190,1.84.223.250,2020-06-23 19:50:03.825
13334,23695.4,16,77,22.132.6.217,197.128.240.22,2020-06-23 19:50:06.351
13335,6660.3,5,12,205.236.177.149,23.246.243.180,2020-06-23 19:50:06.742
13336,15105.3,11,52,140.48.206.73,224.209.30.67,2020-06-23 19:50:06.806
13337,14646.9,10,101,60.16.64.231,34.252.115.110,2020-06-23 19:50:10.452
13338,14123.7,10,57,200.191.10.39,101.170.239.140,2020-06-23 19:50:13.289
13339,10630.8,8,54,146.62.143.191,141.201.26.121,2020-06-23 19:50:17.671
13340,12600.3,9,97,69.158.195.61,75.146.0.13,2020-06-23 19:50:20.143
13341,8498.0,6,102,28.33.249.193,235.228.53.101,2020-06-23 19:50:21.769
13342,2648.7,2,140,215.144.72.152,168.110.50.237,2020-06-23 19:50:23.755
13343,23247.7,16,108,60.150.128.107,82.63.58.12,2020-06-23 19:50:27.863
13344,7982.4,6,38,5.111.229.139,74.130.169.54,2020-06-23 19:50:29.424
13345,19855.1,14,14,44.197.201.196,252.237.132.158,2020-06-23 19:50:32.331
13346,28388.0,19,105,225.242.15.81,52.90.114.165,2020-06-23 19:50:34.368
13347,7095.5,5,133,163.68.69.50,72.243.218.53,2020-06-23 19:50:35.104
13348,1868.1,2,135,0.98.6.84,138.237.193.166,2020-06-23 19:50:35.221
13349,8083.1,6,10,128.29.194.72,226.3.205.113,2020-06-23 19:50:35.317
13350,10126.6,7,102,217.27.223.126,201.134.62.18,2020-06-23 19:50:35.614
13351,11993.2,8,31,226.57.189.135,116.9.247.40,2020-06-23 19:50:36.876
13352,7545.5,6,117,163.193.165.82,225.70.50.6,2020-06-23 19:50:39.634
13353,14142.5,10,23,153.64.96.139,151.148.16.224,2020-06-23 19:50:47.286
13354,29576.3,20,16,109.174.182.156,170.100.48.43,2020-06-23 19:50:51.352
13355,29437.0,20,99,7.49.136.68,164.123.58.51,2020-06-23 19:50:52.009
13356,10505.5,8,133,222.1.36.72,127.182.11.130,2020-06-23 19:50:53.032
13357,14652.0,10,58,92.150.253.173,166.169.121.83,2020-06-23 19:50:53.703
13358,15382.4,11,0,43.124.91.107,16.74.122.52,2020-06-23 19:50:54.734
13359,12190.1,9,75,50.151.42.40,109.116.43.191,2020-06-23 19:50:56.056
13360,17025.2,12,50,135.135.80.49,175.85.57.197,2020-06-23 19:50:57.879
13361,13003.7,9,26,141.209.95.71,226.61.245.109,2020-06-23 19:51:01.047
13362,2850.1,2,77,29.173.201.168,192.112.183.29,2020-06-23 19:51:03.676
13363,24029.9,17,21,65.123.161.239,36.136.204.232,2020-06-23 19:51:06.346
13364,20334.8,14,84,191.14.71.212,47.117.173.179,2020-06-23 19:51:08.288
13365,2608.0,2,23,156.123.131.121,84.100.169.160,2020-06-23 19:51:12.151
13366,19957.5,14,53,58.30.251.242,229.141.123.44,2020-06-23 19:51:13.022
13367,22504.8,16,9,29.97.67.38,134.46.243.136,2020-06-23 19:51:14.770
13368,27279.2,19,14,170.83.93.190,63.52.2.131,2020-06-23 19:51:15.559
13369,3824.0,3,141,91.141.182.72,187.86.94.52,2020-06-23 19:51:15.627
13370,15212.2,11,42,6.122.175.139,45.84.145.19,2020-06-23 19:51:16.774
13371,8028.5,6,125,149.144.102.237,216.210.147.7,2020-06-23 19:51:17.203
13372,9818.5,7,112,118.50.18.228,37.34.116.69,2020-06-23 19:51:20.231
13373,28754.4,20,91,251.63.59.171,73.54.81.72,2020-06-23 19:51:22.598
13374,6230.7,5,130,126.24.34.224,62.211.248.2,2020-06-23 19:51:24.034
13375,27222.5,19,42,137.5.139.114,210.43.100.114,2020-06-23 19:51:26.912
13376,11408.6,8,102,218.142.242.231,242.248.16.17,2020-06-23 19:51:27.134
13377,28171.4,19,38,239.138.246.201,243.188.216.69,2020-06-23 19:51:27.351
13378,23654.2,16,51,205.53.185.142,153.43.111.180,2020-06-23 19:51:28.979
13379,17754.1,12,17,170.220.151.203,199.100.111.244,2020-06-23 19:51:32.153
13380,20686.5,14,129,115.7.98.151,156.227.124.115,2020-06-23 19:51:34.037
13381,10677.6,8,35,116.113.15.221,27.34.216.200,2020-06-23 19:51:34.371
13382,18527.2,13,94,65.134.155.206,230.238.30.203,2020-06-23 19:51:36.220
13383,8673.8,6,82,92.39.203.133,36.79.161.135,2020-06-23 19:51:37.193
13384,11904.1,8,11,135.101.157.37,11.233.244.68,2020-06-23 19:51:39.946
13385,5194.1,4,127,222.143.30.101,246.137.80.169,2020-06-23 19:51:40.094
13386,18009.6,13,111,43.192.148.253,174.136.198.141,2020-06-23 19:51:51.604
13387,17664.9,12,77,11.40.47.98,178.161.55.99,2020-06-23 19:51:54.002
13388,22296.3,15,13,227.174.212.187,217.8.165.49,2020-06-23 19:51:58.334
13389,25574.1,18,97,136.27.55.197,24.40.41.42,2020-06-23 19:51:59.940
13390,22425.7,15,79,21.91.137.193,95.232.23.164,2020-06-23 19:52:00.126
13391,15681.3,11,99,68.9.186.241,228.49.36.189,2020-06-23 19:52:01.554
13392,21878.0,15,45,17.83.0.197,30.43.64.170,2020-06-23 19:52:02.783
13393,10001.2,7,86,205.7.7.228,212.44.124.6,2020-06-23 19:52:06.735
13394,17535.4,12,34,182.69.17.7,218.241.129.51,2020-06-23 19:52:08.848
13395,8579.6,6,2,199.213.161.188,100.162.228.24,2020-06-23 19:52:10.728
13396,1543.1,2,11,59.48.235.239,124.231.111.196,2020-06-23 19:52:12.222
13397,2745.5,2,57,62.167.227.155,253.147.124.100,2020-06-23 19:52:12.791
13398,19168.3,13,0,128.126.184.68,151.90.244.252,2020-06-23 19:52:13.735
13399,28039.1,19,19,245.7.98.108,13.16.217.70,2020-06-23 19:52:15.300
13400,16910.2,12,74,230.185.68.121,149.29.103.227,2020-06-23 19:52:16.203
13401,29239.6,20,56,132.193.120.98,198.40.186.11,2020-06-23 19:52:20.210
13402,4186.5,3,44,230.189.76.42,43.199.59.134,2020-06-23 19:52:26.014
13403,2125.5,2,95,217.7.188.76,63.188.79.84,2020-06-23 19:52:27.406
13404,3635.2,3,22,111.11.203.62,75.146.0.13,2020-06-23 19:52:28.337
13405,17202.4,12,15,205.6.132.114,85.228.160.54,2020-06-23 19:52:29.276
13406,8932.9,6,93,142.144.249.125,27.20.92.34,2020-06-23 19:52:29.866
13407,1562.7,2,116,178.181.57.78,154.50.86.168,2020-06-23 19:52:40.972
13408,24383.5,17,126,104.207.175.49,230.45.180.159,2020-06-23 19:52:41.511
13409,27410.4,19,82,233.118.26.240,186.22.27.196,2020-06-23 19:52:43.099
13410,2636.8,2,134,84.101.213.156,54.72.3.254,2020-06-23 19:52:44.235
13411,12395.9,9,23,92.174.4.103,85.253.133.68,2020-06-23 19:52:48.148
13412,13935.8,10,15,136.205.193.211,176.177.160.187,2020-06-23 19:52:48.860
13413,16522.7,12,54,128.159.57.248,168.178.250.28,2020-06-23 19:52:50.817
13414,3600.7,3,74,84.166.17.157,19.215.106.26,2020-06-23 19:52:54.029
13415,1629.3,2,91,117.130.98.62,47.109.88.203,2020-06-23 19:52:54.603
13416,5069.6,4,90,158.29.62.59,143.251.99.62,2020-06-23 19:52:55.097
13417,17299.1,12,86,248.219.255.140,245.226.28.72,2020-06-23 19:52:56.438
13418,28047.3,19,132,65.87.221.5,162.98.4.249,2020-06-23 19:52:58.716
13419,15087.4,11,126,18.96.235.145,92.175.185.130,2020-06-23 19:53:00.241
13420,10790.1,8,38,14.128.192.233,174.163.139.251,2020-06-23 19:53:00.334
13421,3180.7,3,71,96.115.249.237,51.204.238.114,2020-06-23 19:53:00.353
13422,9649.3,7,53,41.25.189.78,109.131.235.251,2020-06-23 19:53:03.176
13423,8982.9,6,133,142.173.220.64,238.104.114.6,2020-06-23 19:53:03.244
13424,8953.7,6,10,168.197.231.240,57.46.28.136,2020-06-23 19:53:03.923
13425,14622.8,10,44,76.158.3.222,233.234.97.154,2020-06-23 19:53:06.531
13426,29765.1,20,60,209.204.131.78,92.192.20.187,2020-06-23 19:53:06.764
13427,5255.7,4,65,59.211.92.111,158.132.16.80,2020-06-23 19:53:07.353
13428,29139.0,20,97,9.180.120.239,183.163.222.166,2020-06-23 19:53:07.583
13429,10918.3,8,70,13.252.68.95,187.171.197.44,2020-06-23 19:53:09.935
13430,7104.3,5,115,89.221.107.19,37.34.116.69,2020-06-23 19:53:18.315
13431,25318.9,17,6,173.172.186.85,191.34.24.14,2020-06-23 19:53:19.371
13432,29843.9,20,74,181.10.135.142,229.98.46.9,2020-06-23 19:53:22.075
13433,18163.2,13,139,104.187.71.100,164.122.240.31,2020-06-23 19:53:22.624
13434,26975.2,18,33,21.29.21.185,249.13.126.196,2020-06-23 19:53:23.877
13435,3016.0,3,97,211.135.170.222,29.166.240.166,2020-06-23 19:53:23.946
13436,16744.4,12,82,22.68.208.241,254.227.28.80,2020-06-23 19:53:27.136
13437,9456.5,7,65,110.162.82.9,116.126.134.23,2020-06-23 19:53:39.232
13438,26785.1,18,37,94.251.228.98,33.254.123.63,2020-06-23 19:53:40.070
13439,5960.1,4,130,193.67.21.195,242.48.157.87,2020-06-23 19:53:42.869
13440,22868.0,16,63,174.174.122.114,171.252.253.183,2020-06-23 19:53:44.382
13441,7518.2,6,17,103.96.140.197,5.211.97.70,2020-06-23 19:53:46.464
13442,28188.8,19,99,97.94.128.166,148.39.59.202,2020-06-23 19:53:49.766
13443,24222.4,17,8,242.138.233.115,160.165.151.161,2020-06-23 19:53:51.115
13444,5573.1,4,141,143.170.34.176,23.200.201.22,2020-06-23 19:53:52.279
13445,15137.6,11,90,28.38.124.65,245.124.16.222,2020-06-23 19:53:53.576
13446,6192.4,5,78,169.55.214.197,207.116.209.227,2020-06-23 19:53:54.064
13447,5064.3,4,65,125.198.42.217,231.255.246.89,2020-06-23 19:53:56.613
13448,15835.0,11,78,169.140.225.123,24.196.180.35,2020-06-23 19:53:59.426
13449,11956.9,8,89,67.159.103.174,219.155.217.50,2020-06-23 19:54:00.829
13450,28638.3,20,16,231.49.237.253,53.30.107.153,2020-06-23 19:54:01.172
13451,5343.8,4,131,27.1.58.94,155.11.30.104,2020-06-23 19:54:04.145
13452,2215.5,2,143,255.188.112.147,208.213.214.129,2020-06-23 19:54:04.988
13453,23397.3,16,27,232.141.86.219,98.25.79.152,2020-06-23 19:54:06.814
13454,6167.7,5,26,173.249.85.69,148.198.32.51,2020-06-23 19:54:07.563
13455,5883.8,4,3,127.83.92.172,11.113.181.39,2020-06-23 19:54:08.739
13456,7604.1,6,0,63.6.202.95,252.70.141.115,2020-06-23 19:54:09.120
13457,29594.1,20,48,150.47.127.140,205.66.238.141,2020-06-23 19:54:12.081
13458,10293.2,7,108,25.176.177.63,50.128.111.176,2020-06-23 19:54:15.556
13459,12894.8,9,125,118.249.21.31,39.249.45.143,2020-06-23 19:54:18.216
13460,23959.7,16,21,154.162.108.86,220.96.0.110,2020-06-23 19:54:18.632
13461,5952.9,4,36,78.185.217.236,15.164.168.200,2020-06-23 19:54:29.353
13462,20870.5,14,79,150.150.230.151,166.114.85.178,2020-06-23 19:54:29.487
13463,1734.6,2,138,170.65.201.144,55.221.224.25,2020-06-23 19:54:30.489
13464,23711.7,16,49,226.55.115.152,80.72.67.165,2020-06-23 19:54:41.166
13465,18680.1,13,54,44.130.0.168,84.84.237.142,2020-06-23 19:54:42.332
13466,23852.7,16,50,81.49.42.128,8.86.179.47,2020-06-23 19:54:43.243
13467,3127.6,3,62,112.0.151.238,7.37.183.103,2020-06-23 19:54:43.791
13468,28158.5,19,95,211.47.223.166,162.112.83.162,2020-06-23 19:54:43.878
13469,24843.6,17,38,47.109.88.203,168.74.101.19,2020-06-23 19:54:44.793
13470,18929.2,13,3,68.16.225.21,163.47.0.226,2020-06-23 19:54:46.277
13471,10382.9,7,134,69.90.250.241,198.214.125.227,2020-06-23 19:54:48.877
13472,18318.1,13,56,174.144.103.100,17.162.243.192,2020-06-23 19:54:51.182
13473,14488.6,10,72,240.163.184.21,61.146.180.208,2020-06-23 19:54:51.360
13474,29687.9,20,57,164.205.80.28,229.43.151.111,2020-06-23 19:54:52.726
13475,28060.5,19,80,81.33.134.66,37.103.105.222,2020-06-23 19:54:52.888
13476,12558.6,9,120,138.250.98.93,166.78.205.141,2020-06-23 19:54:57.529
13477,10531.4,8,130,56.254.105.5,1.61.84.132,2020-06-23 19:54:58.057
13478,9717.7,7,56,85.49.245.159,0.247.161.44,2020-06-23 19:54:58.333
13479,25890.6,18,87,52.243.167.6,195.56.194.171,2020-06-23 19:55:01.193
13480,9254.9,7,129,52.231.234.199,20.46.179.17,2020-06-23 19:55:02.406
13481,12048.0,9,93,125.63.168.145,196.156.57.13,2020-06-23 19:55:04.997
13482,16457.0,11,34,95.197.87.151,44.65.174.255,2020-06-23 19:55:05.458
13483,29540.6,20,120,249.188.114.212,49.20.56.108,2020-06-23 19:55:06.431
13484,6871.3,5,62,27.121.182.208,252.184.164.112,2020-06-23 19:55:07.808
13485,10305.5,7,110,14.114.152.249,99.84.172.54,2020-06-23 19:55:10.757
13486,2568.1,2,43,225.21.204.9,85.57.212.240,2020-06-23 19:55:11.822
13487,5085.5,4,126,176.84.22.50,103.75.165.7,2020-06-23 19:55:14.850
13488,25164.1,17,125,85.5.167.229,66.171.153.128,2020-06-23 19:55:17.133
13489,29215.7,20,42,5.203.127.75,50.74.128.139,2020-06-23 19:55:26.126
13490,24012.5,17,95,48.52.116.39,110.239.1.58,2020-06-23 19:55:26.863
13491,25842.3,18,127,114.26.36.224,127.60.11.104,2020-06-23 19:55:30.737
13492,22997.3,16,55,136.77.59.169,20.61.8.76,2020-06-23 19:55:33.415
13493,4995.0,4,71,115.136.20.92,52.249.140.73,2020-06-23 19:55:34.207
13494,19364.6,13,83,165.178.20.216,5.14.215.126,2020-06-23 19:55:34.489
13495,13717.7,10,52,170.224.15.100,21.6.156.64,2020-06-23 19:55:40.740
13496,21639.3,15,136,76.140.8.206,110.254.90.149,2020-06-23 19:55:41.498
13497,9671.7,7,72,91.74.135.234,150.27.94.87,2020-06-23 19:55:42.729
13498,22535.8,16,110,44.240.224.207,200.109.86.253,2020-06-23 19:55:43.649
13499,4086.2,3,123,237.133.173.33,188.122.223.226,2020-06-23 19:55:45.370
13500,16518.0,12,6,194.101.219.86,211.224.42.84,2020-06-23 19:55:45.569
13501,17164.7,12,46,254.251.251.1,142.41.193.22,2020-06-23 19:55:46.875
13502,26035.5,18,140,66.119.226.138,66.167.177.223,2020-06-23 19:55:48.386
13503,25270.4,17,104,114.209.45.39,58.10.116.197,2020-06-23 19:55:49.476
13504,19758.8,14,50,120.50.133.131,222.20.37.170,2020-06-23 19:55:53.414
13505,23480.8,16,90,61.90.71.232,55.220.91.192,2020-06-23 19:55:55.449
13506,4683.3,4,108,38.8.51.213,210.111.204.141,2020-06-23 19:55:58.259
13507,28607.1,20,126,94.111.4.30,180.99.129.254,2020-06-23 19:55:59.272
13508,19628.1,14,54,201.36.177.31,40.183.6.57,2020-06-23 19:55:59.955
13509,11750.3,8,53,127.196.15.221,93.62.31.65,2020-06-23 19:56:01.226
13510,17267.3,12,112,8.240.179.29,213.249.78.255,2020-06-23 19:56:03.063
13511,25558.0,18,11,132.193.133.77,143.65.222.58,2020-06-23 19:56:07.047
13512,9495.9,7,14,247.149.41.15,168.161.149.251,2020-06-23 19:56:07.271
13513,15275.6,11,5,184.80.4.60,247.110.131.223,2020-06-23 19:56:10.054
13514,26662.1,18,89,150.55.137.96,156.234.214.102,2020-06-23 19:56:10.987
13515,3605.3,3,138,66.27.11.115,207.93.178.128,2020-06-23 19:56:14.762
13516,19351.0,13,41,182.8.65.121,74.93.174.253,2020-06-23 19:56:17.169
13517,21895.9,15,36,184.80.4.60,63.59.188.12,2020-06-23 19:56:18.959
13518,26301.3,18,27,232.62.50.182,119.68.151.188,2020-06-23 19:56:24.915
13519,18550.5,13,79,55.80.187.246,208.165.2.239,2020-06-23 19:56:26.789
13520,6512.6,5,107,223.0.146.108,123.137.234.202,2020-06-23 19:56:29.464
13521,18829.1,13,126,185.233.151.125,217.14.60.145,2020-06-23 19:56:30.424
13522,19807.9,14,57,187.79.46.188,116.231.7.8,2020-06-23 19:56:32.344
13523,18088.5,13,9,253.147.124.100,170.117.121.57,2020-06-23 19:56:32.792
13524,8862.8,6,71,142.240.149.216,96.96.181.124,2020-06-23 19:56:32.960
13525,12703.9,9,7,23.199.227.67,187.209.120.166,2020-06-23 19:56:35.020
13526,14541.9,10,111,93.111.243.86,84.45.63.139,2020-06-23 19:56:35.200
13527,25931.4,18,128,65.245.12.165,212.243.10.45,2020-06-23 19:56:35.434
13528,16080.9,11,14,172.213.129.252,68.165.168.77,2020-06-23 19:56:37.296
13529,15308.4,11,77,157.125.131.227,132.86.149.183,2020-06-23 19:56:38.897
13530,7917.2,6,90,161.3.19.111,84.204.218.111,2020-06-23 19:56:42.169
13531,4107.4,3,39,1.147.25.194,79.56.172.2,2020-06-23 19:56:47.651
13532,6286.1,5,74,252.147.52.76,10.196.138.65,2020-06-23 19:56:50.087
13533,15613.4,11,49,31.126.3.158,30.46.173.151,2020-06-23 19:56:50.848
13534,27412.0,19,33,241.182.90.17,91.2.103.232,2020-06-23 19:56:54.695
13535,25833.6,18,60,13.179.203.11,105.37.185.36,2020-06-23 19:56:55.679
13536,15975.4,11,115,26.253.164.15,213.36.167.191,2020-06-23 19:56:56.206
13537,26672.8,18,34,99.131.195.50,192.214.143.44,2020-06-23 19:56:57.157
13538,18663.3,13,7,143.147.57.119,44.238.79.66,2020-06-23 19:56:59.132
13539,9220.0,7,56,229.213.197.40,15.18.106.87,2020-06-23 19:57:06.076
13540,28238.4,19,34,229.92.52.199,65.179.211.244,2020-06-23 19:57:07.752
13541,6187.1,5,124,7.66.198.243,108.102.168.106,2020-06-23 19:57:09.505
13542,17542.1,12,26,18.99.151.95,186.214.43.113,2020-06-23 19:57:11.123
13543,28349.8,19,63,181.204.71.68,97.252.127.242,2020-06-23 19:57:13.908
13544,25930.2,18,27,107.249.78.149,143.48.7.40,2020-06-23 19:57:17.025
13545,14819.8,10,111,27.35.114.35,147.107.161.50,2020-06-23 19:57:17.906
13546,4568.4,4,53,245.133.200.29,6.156.138.177,2020-06-23 19:57:18.058
13547,21365.3,15,31,166.114.85.178,10.146.19.90,2020-06-23 19:57:20.146
13548,23541.3,16,81,6.46.189.196,33.5.224.54,2020-06-23 19:57:20.671
13549,18745.6,13,100,230.66.197.204,21.146.27.76,2020-06-23 19:57:22.134
13550,10113.3,7,78,38.189.151.168,4.167.30.80,2020-06-23 19:57:25.837
13551,6556.0,5,94,91.196.189.56,101.251.21.102,2020-06-23 19:57:27.921
13552,3199.5,3,135,242.73.117.32,222.73.4.112,2020-06-23 19:57:31.368
13553,21213.2,15,106,219.89.235.111,12.185.31.89,2020-06-23 19:57:32.758
13554,26980.6,18,84,208.165.2.239,195.149.197.227,2020-06-23 19:57:32.769
13555,5519.7,4,60,192.148.134.25,252.109.126.247,2020-06-23 19:57:34.014
13556,16820.0,12,8,70.237.50.13,143.207.212.87,2020-06-23 19:57:38.382
13557,2779.6,2,85,133.2.77.128,249.169.17.160,2020-06-23 19:57:39.583
13558,5367.4,4,75,236.1.11.110,83.255.214.152,2020-06-23 19:57:41.952
13559,22939.7,16,48,250.89.84.164,158.221.61.55,2020-06-23 19:57:44.787
13560,3266.2,3,67,100.62.181.118,41.211.183.119,2020-06-23 19:57:46.333
13561,24580.3,17,88,214.42.22.209,185.201.84.64,2020-06-23 19:57:48.715
13562,7570.4,6,135,138.31.254.44,153.154.107.166,2020-06-23 19:57:48.885
13563,23315.6,16,7,239.107.179.30,220.96.0.110,2020-06-23 19:57:49.844
13564,28950.8,20,2,200.98.184.133,242.63.208.185,2020-06-23 19:57:50.231
13565,21605.2,15,7,56.72.162.186,193.129.31.218,2020-06-23 19:57:50.827
13566,15112.8,11,52,1.41.124.176,65.8.189.212,2020-06-23 19:57:52.916
13567,12601.4,9,30,128.239.214.90,124.186.91.28,2020-06-23 19:57:57.993
13568,16859.1,12,15,164.25.188.122,142.96.199.225,2020-06-23 19:57:58.842
13569,29952.2,20,17,103.75.165.7,69.82.38.229,2020-06-23 19:58:08.357
13570,19064.8,13,54,194.22.53.105,21.234.141.238,2020-06-23 19:58:11.979
13571,7396.3,5,14,65.40.132.49,119.247.194.89,2020-06-23 19:58:13.265
13572,7730.5,6,106,232.118.204.179,149.196.176.126,2020-06-23 19:58:16.202
13573,8540.5,6,41,37.174.172.21,153.135.31.50,2020-06-23 19:58:17.852
13574,3349.4,3,54,239.135.28.83,252.101.254.143,2020-06-23 19:58:23.202
13575,1723.1,2,30,139.28.171.8,60.106.208.236,2020-06-23 19:58:24.008
13576,4992.2,4,9,87.142.42.166,65.174.48.164,2020-06-23 19:58:25.418
13577,24809.1,17,32,91.176.13.93,26.249.87.39,2020-06-23 19:58:26.724
13578,6411.9,5,130,147.107.161.50,223.37.255.56,2020-06-23 19:58:27.459
13579,21874.3,15,110,119.143.58.5,254.20.56.143,2020-06-23 19:58:29.510
13580,23682.9,16,130,202.89.182.144,221.146.21.146,2020-06-23 19:58:29.926
13581,13123.8,9,112,235.85.12.222,117.161.115.16,2020-06-23 19:58:39.267
13582,11109.0,8,54,181.197.74.22,126.153.179.236,2020-06-23 19:58:39.563
13583,18182.5,13,9,71.127.233.129,73.151.105.24,2020-06-23 19:58:41.230
13584,17817.0,12,44,156.17.5.13,52.75.146.83,2020-06-23 19:58:42.179
13585,29733.4,20,136,91.247.59.118,2.55.178.102,2020-06-23 19:58:43.690
13586,25180.1,17,65,127.6.120.206,75.82.18.132,2020-06-23 19:58:47.692
13587,16055.4,11,107,214.42.22.209,30.138.216.169,2020-06-23 19:58:48.153
13588,27411.5,19,46,89.152.34.21,47.202.90.234,2020-06-23 19:58:48.747
13589,23731.2,16,74,175.38.121.79,98.115.222.232,2020-06-23 19:58:51.591
13590,4364.4,3,7,177.33.128.89,196.181.28.165,2020-06-23 19:58:52.644
13591,21655.4,15,104,17.99.184.161,30.234.39.173,2020-06-23 19:58:53.465
13592,17255.5,12,1,176.169.138.123,46.98.92.222,2020-06-23 19:58:53.947
13593,10872.8,8,22,99.214.167.143,139.157.15.105,2020-06-23 19:58:54.735
13594,21658.9,15,105,12.30.181.216,14.142.175.160,2020-06-23 19:58:55.108
13595,28364.0,19,21,62.177.143.158,169.183.248.33,2020-06-23 19:58:55.793
13596,29527.0,20,75,2.54.1.84,85.32.234.204,2020-06-23 19:58:56.594
13597,5645.7,4,58,107.229.135.56,13.118.123.40,2020-06-23 19:58:57.518
13598,19191.1,13,47,27.113.160.48,146.187.248.194,2020-06-23 19:58:57.756
13599,17186.1,12,132,232.163.95.243,202.51.141.148,2020-06-23 19:59:00.034
13600,17967.4,12,52,186.173.141.33,165.47.162.215,2020-06-23 19:59:00.052
13601,6687.2,5,65,88.164.100.6,117.40.45.229,2020-06-23 19:59:03.243
13602,7926.2,6,137,246.93.54.15,239.188.12.174,2020-06-23 19:59:03.514
13603,1939.1,2,83,103.52.57.119,111.111.150.129,2020-06-23 19:59:03.568
13604,7034.7,5,136,165.169.196.169,242.75.28.4,2020-06-23 19:59:11.089
13605,18848.7,13,106,72.240.193.235,27.96.93.231,2020-06-23 19:59:11.509
13606,28739.7,20,106,167.219.209.234,241.249.99.165,2020-06-23 19:59:12.469
13607,24810.9,17,41,112.232.120.228,249.7.185.25,2020-06-23 19:59:17.458
13608,9722.6,7,28,254.14.184.128,127.196.15.221,2020-06-23 19:59:17.630
13609,15520.7,11,35,150.64.205.9,215.172.77.221,2020-06-23 19:59:20.413
13610,19517.2,14,9,112.93.181.9,146.231.203.10,2020-06-23 19:59:22.368
13611,7036.1,5,21,99.1.153.140,17.145.120.221,2020-06-23 19:59:25.771
13612,26965.8,18,92,117.31.142.225,151.28.4.2,2020-06-23 19:59:28.933
13613,25885.6,18,22,192.28.237.25,127.59.77.39,2020-06-23 19:59:29.058
13614,29160.9,20,130,243.3.68.173,73.152.183.12,2020-06-23 19:59:29.754
13615,4186.8,3,39,172.19.189.223,70.144.194.106,2020-06-23 19:59:33.396
13616,18816.0,13,128,76.191.3.201,224.59.171.225,2020-06-23 19:59:36.462
13617,26964.2,18,22,254.99.125.39,163.117.118.188,2020-06-23 19:59:38.111
13618,14974.0,10,90,99.1.153.140,235.123.50.202,2020-06-23 19:59:39.125
13619,24507.9,17,78,249.49.142.155,139.65.118.198,2020-06-23 19:59:40.039
13620,2115.0,2,104,229.145.182.231,188.196.72.31,2020-06-23 19:59:42.815
13621,12856.1,9,123,35.71.12.79,253.54.182.86,2020-06-23 19:59:46.303
13622,22462.7,15,16,188.230.243.237,100.213.88.250,2020-06-23 19:59:46.767
13623,24633.7,17,38,136.44.52.177,202.194.155.252,2020-06-23 19:59:50.627
13624,24056.9,17,2,4.201.93.190,215.139.107.205,2020-06-23 19:59:52.415
13625,9816.7,7,3,167.142.81.144,27.154.33.210,2020-06-23 19:59:55.822
13626,7363.3,5,6,72.124.55.47,82.26.109.236,2020-06-23 19:59:56.213
13627,11861.7,8,107,144.209.44.94,100.218.85.120,2020-06-23 19:59:57.437
13628,12586.5,9,54,152.186.248.65,51.73.120.176,2020-06-23 19:59:59.913
