,bytes,packets,protocol,source IP,source domain name,source port,destination IP,destination domain name,destination port,timestamp
1694,25268.0,17,33,140.92.57.155,jxjaxf.com.cn,80,37.82.77.20,wineriesofniagaraonthelake.com,443,2020-06-23 12:09:14.924
1695,10314.4,7,58,137.8.195.180,sasksun.com,2100,180.73.52.79,beautyriot.com,4150,2020-06-23 12:09:17.854
1696,29049.8,20,4,115.194.75.3,vreme.com,5344,99.130.248.7,pillcost.space,443,2020-06-23 12:09:19.354
1697,3169.5,3,87,146.195.69.249,fkt63.ru,80,0.142.211.86,cqzmmm.com,80,2020-06-23 12:09:19.380
1698,11703.7,8,116,7.85.161.213,zwogo.icu,6702,15.245.202.134,gztymy.com,443,2020-06-23 12:09:19.438
1699,2163.1,2,1,21.37.37.55,diyhomeworld.com,5250,29.185.33.243,calgarypubliclibrary.com,80,2020-06-23 12:09:22.163
1700,8431.3,6,45,249.145.67.126,hsn.com,4900,83.35.155.191,hopitaldufutur.org,80,2020-06-23 12:09:25.066
1701,2678.2,2,43,56.44.159.226,lpgezut.cn,80,97.121.194.36,travelactive.nl,80,2020-06-23 12:09:31.592
1702,14620.1,10,62,228.244.126.104,humanrightsnepal.org,443,119.245.51.28,neslihanaltunsoy.com,443,2020-06-23 12:09:33.025
1703,13557.9,10,43,169.217.184.142,nhomkinhhoangphat.com,19315,232.52.245.228,visitxm.com,443,2020-06-23 12:09:34.878
1704,16160.4,11,70,132.128.57.17,ismarttiger.com,3120,21.217.84.104,supermen-124.ru,80,2020-06-23 12:09:37.259
1705,19343.0,13,44,221.68.45.74,qeeq.com,80,232.127.30.91,sheu.org.uk,9205,2020-06-23 12:09:39.090
1706,23514.3,16,44,222.126.9.211,podzamcze-dobczyce.pl,3625,105.237.1.153,ziahs.com,443,2020-06-23 12:09:45.099
1707,13692.2,10,0,137.148.101.202,iwnsvg.com,443,127.233.105.94,l4lcxr9ocdDGA.com,80,2020-06-23 12:09:51.394
1708,7416.9,5,29,83.35.155.191,hopitaldufutur.org,443,57.209.44.38,intertrustgroup.com,80,2020-06-23 12:09:54.528
1709,25211.6,17,102,19.72.247.31,cyvdd.icu,443,218.134.155.101,rockfordfosgate.biz,80,2020-06-23 12:10:00.303
1710,22067.7,15,105,255.184.21.184,hillspet.de,443,164.158.98.33,coin-hive.com,80,2020-06-23 12:10:03.918
1711,28136.1,19,49,197.60.98.41,tv7.kz,1626,227.76.125.52,bosshoss.com,80,2020-06-23 12:10:04.154
1712,3520.4,3,114,227.38.217.184,cialisg8.com,80,107.223.184.49,vialogues.com,443,2020-06-23 12:10:05.095
1713,19642.9,14,66,169.217.184.142,nhomkinhhoangphat.com,443,18.12.24.123,tbevents.nl,80,2020-06-23 12:10:08.127
1714,8104.3,6,8,120.248.204.33,moneyonlineinvestment.com,443,43.29.3.187,lowest-pricecialis-buy.net,80,2020-06-23 12:10:12.158
1715,29062.5,20,143,116.242.28.46,vanessavallely.com,443,118.228.223.207,fishfans.com,80,2020-06-23 12:10:12.662
1716,21533.3,15,126,177.22.163.227,be3p.com,443,126.52.134.101,hosting22.com,80,2020-06-23 12:10:13.531
1717,9090.1,7,44,221.255.122.185,afibscore.com,80,18.12.24.123,tbevents.nl,80,2020-06-23 12:10:13.539
1718,8160.6,6,94,218.134.155.101,rockfordfosgate.biz,80,157.183.126.119,thehealthynfit.com,80,2020-06-23 12:10:15.570
1719,23506.3,16,123,192.1.105.222,xpkpo.com.cn,4153,61.62.217.31,supersentai.com,80,2020-06-23 12:10:17.343
1720,6611.2,5,27,5.14.245.218,cajasol.es,80,245.113.73.93,aptnnews.ca,80,2020-06-23 12:10:18.345
1721,8503.4,6,22,146.195.69.249,fkt63.ru,3794,193.237.131.241,rivercruiseadvisor.com,3155,2020-06-23 12:10:22.061
1722,12498.8,9,111,85.124.153.92,concordmedical.com,80,151.99.94.76,sweetloveshower.com,11600,2020-06-23 12:10:23.294
1723,25002.5,17,123,171.247.182.106,openmusictheory.com,80,62.130.26.99,imaging.org,443,2020-06-23 12:10:23.955
1724,4340.1,3,61,29.79.14.221,espacoacademico.com.br,3464,114.196.98.211,adulttagrugby.co.za,80,2020-06-23 12:10:32.392
1725,24075.5,17,135,105.11.125.128,elebda3.com,443,220.26.200.147,wesleystace.com,443,2020-06-23 12:10:34.301
1726,2554.6,2,115,134.64.24.204,zakatkedah.com.my,443,56.183.89.166,wholesalejerseysnflforcheapest.com,80,2020-06-23 12:10:38.031
1727,15564.1,11,89,114.101.57.64,advancedrecoverysystems.com,80,63.121.211.22,www-412418.com,443,2020-06-23 12:10:42.449
1728,4828.0,4,88,193.12.172.61,rushabhjackie.com,80,5.52.80.70,dsjfaisalabad.gov.pk,80,2020-06-23 12:10:42.909
1729,20055.3,14,70,126.9.131.143,mycoursehelp.com,80,5.14.245.218,cajasol.es,443,2020-06-23 12:10:44.197
1730,9744.9,7,132,61.243.224.156,thegamesedge.com,443,91.17.221.38,tubblog.co.uk,7708,2020-06-23 12:10:48.633
1731,20332.3,14,115,46.43.37.48,jenspends.com,443,5.14.245.218,cajasol.es,443,2020-06-23 12:10:53.471
1732,12534.1,9,70,193.237.131.241,rivercruiseadvisor.com,3171,116.9.207.196,lamanyana.cat,80,2020-06-23 12:10:57.817
1733,25508.8,18,15,137.148.101.202,iwnsvg.com,443,46.157.123.211,jeancoutu.com,80,2020-06-23 12:10:59.332
1734,14665.4,10,110,19.72.247.31,cyvdd.icu,3164,57.209.44.38,intertrustgroup.com,80,2020-06-23 12:11:01.743
1735,23769.8,16,143,100.205.24.123,uggolx.nu,443,50.87.144.41,aladnet.com,443,2020-06-23 12:11:02.419
1736,11002.2,8,79,227.76.125.52,bosshoss.com,80,24.63.62.185,modavracha.com,80,2020-06-23 12:11:06.614
1737,25821.1,18,25,88.25.231.28,emlk.de,4320,219.180.137.91,freeliveporn.fun,80,2020-06-23 12:11:07.984
1738,26772.2,18,58,88.68.73.235,replicajerseysnfl.com,80,188.5.161.198,tjaf.com.cn,443,2020-06-23 12:11:08.191
1739,23493.1,16,4,140.92.57.155,jxjaxf.com.cn,443,243.248.84.230,keeneeng.com,443,2020-06-23 12:11:08.684
1740,16169.5,11,34,71.58.225.52,giipo.com,443,148.131.23.219,goochandhousego.com,80,2020-06-23 12:11:17.513
1741,11301.5,8,141,211.179.156.146,pandora-charms.us,80,76.198.31.198,etbtravelnews.global,80,2020-06-23 12:11:22.776
1742,21384.5,15,37,157.183.126.119,thehealthynfit.com,80,229.127.172.186,lodoeshop.com,443,2020-06-23 12:11:23.830
1743,19098.0,13,36,244.11.195.71,urgeschmack.de,3702,255.184.21.184,hillspet.de,443,2020-06-23 12:11:24.403
1744,25358.6,17,84,99.119.133.210,iknowthat.com,41121,172.21.17.158,fesflowers.com,443,2020-06-23 12:11:36.114
1745,14675.7,10,61,235.190.221.190,shimizubank.co.jp,80,19.72.247.31,cyvdd.icu,443,2020-06-23 12:11:36.398
1746,7163.6,5,105,13.135.86.156,p97hebfzd6DGA.com,443,220.26.200.147,wesleystace.com,24242,2020-06-23 12:11:43.835
1747,14079.0,10,6,123.35.166.98,51miaofang.com,80,86.156.68.215,itbppublicschoolsaboli.com,7570,2020-06-23 12:11:44.114
1748,25935.1,18,4,143.135.152.193,securenet.net,443,78.4.107.16,zorzettoivan.it,80,2020-06-23 12:11:44.172
1749,22826.5,16,10,218.134.155.101,rockfordfosgate.biz,80,172.21.17.158,fesflowers.com,80,2020-06-23 12:11:45.257
1750,3936.3,3,132,61.204.51.253,fjynp.icu,80,25.61.203.6,merrytomarry.ph,443,2020-06-23 12:11:45.956
1751,22489.0,15,20,96.90.186.45,sptechcon.com,443,61.204.51.253,fjynp.icu,443,2020-06-23 12:11:46.688
1752,22038.3,15,52,137.8.195.180,sasksun.com,80,182.170.28.25,nbty.gov.cn,443,2020-06-23 12:11:47.319
1753,26317.2,18,122,156.246.26.95,tanp.jp,80,134.64.24.204,zakatkedah.com.my,443,2020-06-23 12:11:50.004
1754,6298.5,5,62,150.65.211.115,turkishclass.com,40841,240.28.44.208,gmatpill.com,443,2020-06-23 12:11:50.512
1755,5957.9,4,62,126.102.151.64,black-crows.com,7901,241.190.108.171,fxp.co.il,443,2020-06-23 12:11:52.524
1756,18688.1,13,71,143.135.152.193,securenet.net,3999,50.87.144.41,aladnet.com,443,2020-06-23 12:11:53.485
1757,15225.4,11,15,199.155.58.82,mysteriesofcanada.com,443,63.222.208.213,theblockcrypto.com,443,2020-06-23 12:11:54.174
1758,13057.7,9,15,123.202.110.30,jsltjl.cn,1258,55.214.25.168,horizonswales.org,5689,2020-06-23 12:11:58.344
1759,27019.3,19,18,96.90.186.45,sptechcon.com,80,107.223.184.49,vialogues.com,2512,2020-06-23 12:12:00.478
1760,12076.7,9,117,3.31.169.23,saftysign.ir,80,54.133.151.123,gamestor.org,80,2020-06-23 12:12:01.180
1761,13344.2,9,98,92.233.209.10,saros-center.ru,443,25.61.203.6,merrytomarry.ph,80,2020-06-23 12:12:01.250
1762,21242.9,15,78,230.167.169.2,mcmastercarr.com,443,17.53.197.234,oz.au,80,2020-06-23 12:12:11.500
1763,2686.8,2,86,56.183.89.166,wholesalejerseysnflforcheapest.com,443,37.156.204.131,cybirg.com,5015,2020-06-23 12:12:15.775
1764,19323.7,13,143,124.113.72.81,arrowfeed.net,80,215.127.250.98,fbwbnx.com.cn,80,2020-06-23 12:12:17.250
1765,9801.7,7,44,58.252.185.11,ibon.com.tw,80,248.19.227.120,articlecity.com,443,2020-06-23 12:12:18.260
1766,14947.9,10,29,188.5.161.198,tjaf.com.cn,3498,172.21.17.158,fesflowers.com,443,2020-06-23 12:12:24.109
1767,9840.8,7,1,89.69.59.130,mirf.ru,443,76.239.161.120,haiku-os.org,443,2020-06-23 12:12:24.168
1768,9624.5,7,128,30.107.69.174,jpn.org,80,27.165.144.208,strechy-benesov.cz,443,2020-06-23 12:12:25.011
1769,8386.5,6,86,178.45.43.72,channeladvisor.com,2721,58.252.185.11,ibon.com.tw,2128,2020-06-23 12:12:25.259
1770,14294.8,10,73,76.198.31.198,etbtravelnews.global,80,21.8.164.150,bonsaiclubschio.it,443,2020-06-23 12:12:33.417
1771,24652.6,17,139,221.68.45.74,qeeq.com,9753,255.184.21.184,hillspet.de,443,2020-06-23 12:12:36.149
1772,26878.4,18,121,225.114.216.213,truefoodnow.org,635,240.28.44.208,gmatpill.com,4785,2020-06-23 12:12:36.291
1773,10332.1,7,3,37.82.77.20,wineriesofniagaraonthelake.com,443,17.53.197.234,oz.au,443,2020-06-23 12:12:37.919
1774,19043.0,13,13,234.113.98.19,eugmbh.de,443,236.244.105.67,freedom-leisure.co.uk,80,2020-06-23 12:12:38.318
1775,9961.0,7,51,157.4.236.166,premierdevelopment.ru,2856,249.145.67.126,hsn.com,80,2020-06-23 12:12:38.732
1776,8830.5,6,128,71.118.118.37,origus.com,2481,171.247.182.106,openmusictheory.com,2877,2020-06-23 12:12:40.495
1777,4452.4,3,78,218.251.214.210,maxxis.co.uk,80,115.194.75.3,vreme.com,5165,2020-06-23 12:12:45.711
1778,2182.1,2,85,93.83.18.110,whentogo.com,80,188.5.161.198,tjaf.com.cn,443,2020-06-23 12:12:47.162
1779,2840.6,2,32,94.217.127.244,search-marketing.info,443,155.193.63.242,adrc.com,443,2020-06-23 12:12:47.566
1780,19505.7,14,23,224.127.138.66,vonistipikor.com,443,13.20.230.244,v8q3w80DGA.com,443,2020-06-23 12:12:53.631
1781,27495.5,19,109,148.131.23.219,goochandhousego.com,774,91.17.221.38,tubblog.co.uk,80,2020-06-23 12:12:55.958
1782,7728.1,6,131,66.165.198.83,k2mezzbgDGA.com,443,226.217.241.78,zuffa.biz,80,2020-06-23 12:12:56.296
1783,18551.2,13,79,142.160.60.89,osmmenye.com,80,175.176.130.14,wk-pharma.fr,4740,2020-06-23 12:12:58.073
1784,10934.2,8,91,76.239.161.120,haiku-os.org,4118,32.249.138.83,imsproject.org,80,2020-06-23 12:13:00.121
1785,23514.3,16,73,5.52.80.70,dsjfaisalabad.gov.pk,80,124.113.72.81,arrowfeed.net,443,2020-06-23 12:13:07.670
1786,19097.3,13,21,25.17.222.25,dtrm.de,80,228.123.252.186,honda-indonesia.com,443,2020-06-23 12:13:07.853
1787,8715.0,6,117,232.127.30.91,sheu.org.uk,80,87.254.166.26,shearsman.com,443,2020-06-23 12:13:10.442
1788,5266.2,4,93,207.22.103.101,lamachinedumoulinrouge.com,24249,132.87.166.183,lolalo.info,80,2020-06-23 12:13:18.653
1789,12243.9,9,111,58.14.191.194,under-armour-stock.us,443,29.185.33.243,calgarypubliclibrary.com,443,2020-06-23 12:13:22.166
1790,19362.1,13,6,0.110.105.236,ckokickboxing.com,80,67.36.109.169,blablacar.nl,80,2020-06-23 12:13:22.348
1791,2987.5,2,125,207.248.65.88,xiaoying.tv,2539,105.49.16.103,tarimorman.gov.tr,197,2020-06-23 12:13:22.665
1792,14605.9,10,126,218.134.155.101,rockfordfosgate.biz,443,56.183.89.166,wholesalejerseysnflforcheapest.com,2400,2020-06-23 12:13:24.385
1793,23517.6,16,133,113.125.127.172,ntrajx.cn,80,76.198.31.198,etbtravelnews.global,7544,2020-06-23 12:13:25.904
1794,11020.1,8,3,3.31.169.23,saftysign.ir,443,99.119.133.210,iknowthat.com,443,2020-06-23 12:13:27.323
1795,27388.1,19,18,137.8.195.180,sasksun.com,443,46.43.37.48,jenspends.com,443,2020-06-23 12:13:32.674
1796,21906.0,15,31,178.45.43.72,channeladvisor.com,80,255.7.11.121,hxymh.icu,80,2020-06-23 12:13:39.265
1797,10532.2,8,61,182.225.160.254,446556.org,443,56.101.2.173,benefind.de,443,2020-06-23 12:13:43.210
1798,2918.8,2,53,244.11.195.71,urgeschmack.de,80,219.180.137.91,freeliveporn.fun,443,2020-06-23 12:13:43.610
1799,9740.0,7,87,32.249.138.83,imsproject.org,443,47.179.131.22,vrindaindia.com,443,2020-06-23 12:13:45.667
1800,10229.2,7,78,97.121.194.36,travelactive.nl,443,85.124.153.92,concordmedical.com,2220,2020-06-23 12:13:47.637
1801,10036.3,7,85,29.79.14.221,espacoacademico.com.br,80,87.254.166.26,shearsman.com,80,2020-06-23 12:13:51.104
1802,3358.5,3,113,126.128.213.156,everydaydesi.com,443,240.28.44.208,gmatpill.com,443,2020-06-23 12:13:53.030
1803,18522.7,13,51,107.223.184.49,vialogues.com,443,227.76.125.52,bosshoss.com,443,2020-06-23 12:13:54.887
1804,27368.1,19,54,185.225.190.1,qnamaker.ai,80,239.36.33.63,515666e.com,80,2020-06-23 12:13:55.713
1805,5367.2,4,132,251.117.134.167,dcvkt.icu,80,71.58.225.52,giipo.com,80,2020-06-23 12:13:56.137
1806,23249.0,16,138,47.179.131.22,vrindaindia.com,9899,118.228.223.207,fishfans.com,80,2020-06-23 12:13:56.968
1807,15917.8,11,4,229.226.161.234,networkofcare.org,443,197.60.98.41,tv7.kz,443,2020-06-23 12:13:57.999
1808,22277.0,15,110,21.37.37.55,diyhomeworld.com,2663,67.36.109.169,blablacar.nl,7781,2020-06-23 12:13:58.757
1809,17199.1,12,86,154.216.43.146,remakelearning.org,80,215.127.250.98,fbwbnx.com.cn,80,2020-06-23 12:14:00.908
1810,9082.4,7,128,37.156.204.131,cybirg.com,443,229.171.57.54,q7y7zcnikDGA.com,443,2020-06-23 12:14:04.216
1811,2631.2,2,47,58.252.185.11,ibon.com.tw,443,119.245.51.28,neslihanaltunsoy.com,80,2020-06-23 12:14:04.980
1812,18663.3,13,44,13.135.86.156,p97hebfzd6DGA.com,80,218.46.43.72,palominorv.com,80,2020-06-23 12:14:10.204
1813,22900.0,16,82,219.180.137.91,freeliveporn.fun,1798,15.245.202.134,gztymy.com,443,2020-06-23 12:14:14.831
1814,10621.1,8,110,248.19.227.120,articlecity.com,80,158.252.188.224,041c4aoq1DGA.com,80,2020-06-23 12:14:15.806
1815,24627.4,17,94,247.129.165.240,marinij.com,80,240.215.191.113,toscanafantastica.com,443,2020-06-23 12:14:16.602
1816,8673.8,6,4,235.190.221.190,shimizubank.co.jp,443,5.42.23.220,voyance-telephone-gratuite.com,3266,2020-06-23 12:14:19.859
1817,26712.6,18,50,89.69.59.130,mirf.ru,2789,3.31.169.23,saftysign.ir,80,2020-06-23 12:14:22.520
1818,9155.6,7,15,229.171.57.54,q7y7zcnikDGA.com,443,240.60.9.195,gronze.com,80,2020-06-23 12:14:26.759
1819,21657.7,15,139,179.116.114.203,ausflug-heute.de,80,71.118.118.37,origus.com,80,2020-06-23 12:14:29.837
1820,12140.7,9,31,47.179.131.22,vrindaindia.com,443,228.123.252.186,honda-indonesia.com,443,2020-06-23 12:14:30.672
1821,3855.1,3,59,175.176.130.14,wk-pharma.fr,443,116.9.207.196,lamanyana.cat,443,2020-06-23 12:14:31.688
1822,27681.9,19,88,194.216.190.141,captharry.com,443,37.82.77.20,wineriesofniagaraonthelake.com,80,2020-06-23 12:14:34.021
1823,11320.9,8,141,224.127.138.66,vonistipikor.com,80,182.170.28.25,nbty.gov.cn,3146,2020-06-23 12:14:35.837
1824,17897.8,12,6,148.131.23.219,goochandhousego.com,80,113.125.127.172,ntrajx.cn,80,2020-06-23 12:14:37.785
1825,22904.9,16,5,13.3.186.19,themovieblog.com,80,47.179.131.22,vrindaindia.com,443,2020-06-23 12:14:39.697
1826,24897.3,17,133,227.76.125.52,bosshoss.com,443,183.17.239.92,6491429.cn,6144,2020-06-23 12:14:42.034
1827,10786.3,8,65,158.148.100.193,zhongyutelecom.com,443,133.134.178.49,uniekbo.nl,443,2020-06-23 12:14:42.439
1828,29504.6,20,112,88.25.231.28,emlk.de,443,130.81.207.36,auchan.ua,2137,2020-06-23 12:14:43.205
1829,6154.0,5,94,54.133.151.123,gamestor.org,80,127.233.105.94,l4lcxr9ocdDGA.com,443,2020-06-23 12:14:43.584
1830,8085.2,6,1,114.196.98.211,adulttagrugby.co.za,443,90.56.87.54,realviewdigital.com,80,2020-06-23 12:14:44.652
1831,5806.1,4,42,76.81.110.179,vpsite.it,443,126.102.151.64,black-crows.com,443,2020-06-23 12:14:53.260
1832,7868.6,6,30,5.42.23.220,voyance-telephone-gratuite.com,5437,156.12.173.72,postpartum.org,443,2020-06-23 12:14:58.379
1833,12966.4,9,20,89.69.59.130,mirf.ru,1506,97.157.246.1,cartermuseum.org,4668,2020-06-23 12:14:59.923
1834,26164.2,18,117,28.81.69.0,billigekreditesuche.top,80,221.68.45.74,qeeq.com,80,2020-06-23 12:15:02.171
1835,7678.2,6,106,176.16.1.25,pinardelajuliana.org,443,105.11.125.128,elebda3.com,443,2020-06-23 12:15:02.995
1836,22215.8,15,106,232.52.245.228,visitxm.com,80,116.22.6.41,coppercoin.co.in,80,2020-06-23 12:15:03.200
1837,6116.2,5,80,251.117.134.167,dcvkt.icu,3968,113.51.66.212,educationtoronto.org,80,2020-06-23 12:15:04.125
1838,4174.9,3,37,157.146.177.155,loveinq.com,443,66.165.198.83,k2mezzbgDGA.com,443,2020-06-23 12:15:05.578
1839,11043.7,8,37,255.7.11.121,hxymh.icu,80,25.17.222.25,dtrm.de,80,2020-06-23 12:15:08.723
1840,2022.8,2,116,227.38.217.184,cialisg8.com,443,13.20.230.244,v8q3w80DGA.com,80,2020-06-23 12:15:13.538
1841,16545.2,12,49,229.127.172.186,lodoeshop.com,9522,54.203.14.201,hvcmwq.cn,1057,2020-06-23 12:15:14.027
1842,8969.4,6,100,240.60.9.195,gronze.com,2762,142.160.60.89,osmmenye.com,80,2020-06-23 12:15:17.706
1843,12169.2,9,83,150.65.211.115,turkishclass.com,80,239.210.207.142,karenbachini.com,80,2020-06-23 12:15:24.256
1844,26566.9,18,55,19.137.245.129,obergatlinburg.com,443,66.165.198.83,k2mezzbgDGA.com,1068,2020-06-23 12:15:28.886
1845,15185.9,11,131,148.131.23.219,goochandhousego.com,443,91.159.125.254,propertihemat.com,80,2020-06-23 12:15:32.683
1846,6341.5,5,98,171.247.182.106,openmusictheory.com,3583,83.246.59.217,acne.se,443,2020-06-23 12:15:33.058
1847,17548.5,12,20,205.50.200.106,noninewage.com,80,76.81.110.179,vpsite.it,443,2020-06-23 12:15:36.690
1848,29799.4,20,3,207.248.65.88,xiaoying.tv,443,238.39.72.109,hbindustry.cn,443,2020-06-23 12:15:36.997
1849,15194.7,11,33,61.149.48.230,cntronics.com,443,208.153.91.141,fastventure.co,443,2020-06-23 12:15:40.604
1850,26214.8,18,107,126.52.134.101,hosting22.com,80,215.127.250.98,fbwbnx.com.cn,80,2020-06-23 12:15:41.764
1851,10684.3,8,56,61.149.48.230,cntronics.com,80,155.193.63.242,adrc.com,80,2020-06-23 12:15:42.154
1852,29663.8,20,80,115.194.75.3,vreme.com,80,29.79.14.221,espacoacademico.com.br,4040,2020-06-23 12:15:43.503
1853,26751.4,18,94,54.72.210.100,unispim.com,80,204.78.122.122,goole.com,92,2020-06-23 12:15:48.604
1854,8991.3,6,114,56.44.159.226,lpgezut.cn,443,114.101.57.64,advancedrecoverysystems.com,3946,2020-06-23 12:15:50.057
1855,4489.5,3,64,123.35.166.98,51miaofang.com,1548,13.135.86.156,p97hebfzd6DGA.com,80,2020-06-23 12:15:51.201
1856,23141.2,16,7,245.113.73.93,aptnnews.ca,80,5.14.245.218,cajasol.es,80,2020-06-23 12:15:54.107
1857,14026.4,10,126,236.187.223.73,nwipie.com,80,239.210.207.142,karenbachini.com,80,2020-06-23 12:15:54.911
1858,6185.3,5,138,227.76.125.52,bosshoss.com,80,157.208.129.123,yankeemagazine.com,443,2020-06-23 12:15:57.441
1859,3579.3,3,125,71.118.118.37,origus.com,80,126.187.86.220,ppzdravi.cz,512,2020-06-23 12:16:01.024
1860,2102.5,2,119,71.118.118.37,origus.com,443,156.12.173.72,postpartum.org,80,2020-06-23 12:16:02.259
1861,5378.2,4,134,228.126.145.97,pressleyridge.org,80,240.28.44.208,gmatpill.com,480,2020-06-23 12:16:07.517
1862,29963.8,20,94,182.225.160.254,446556.org,443,226.217.241.78,zuffa.biz,5771,2020-06-23 12:16:09.867
1863,20817.4,14,24,116.153.31.19,astrium.com,443,120.248.204.33,moneyonlineinvestment.com,443,2020-06-23 12:16:10.489
1864,27393.3,19,88,43.29.3.187,lowest-pricecialis-buy.net,80,85.124.153.92,concordmedical.com,443,2020-06-23 12:16:11.128
1865,2069.4,2,131,133.134.178.49,uniekbo.nl,46,87.254.166.26,shearsman.com,443,2020-06-23 12:16:13.681
1866,9211.1,7,118,125.110.140.190,3fyie0tDGA.com,80,185.104.138.123,austhrutime.com,443,2020-06-23 12:16:14.376
1867,14836.5,10,84,3.31.169.23,saftysign.ir,443,44.90.236.61,guestbookcentral.com,443,2020-06-23 12:16:16.588
1868,29352.4,20,132,227.38.217.184,cialisg8.com,2379,159.225.227.27,www-66335.com,80,2020-06-23 12:16:17.398
1869,7385.1,5,100,70.13.12.131,lfpicc.com,443,126.52.134.101,hosting22.com,443,2020-06-23 12:16:21.361
1870,13362.7,9,6,61.62.217.31,supersentai.com,443,125.166.235.8,ziffdavisinternet.com,80,2020-06-23 12:16:24.124
1871,1745.2,2,123,221.255.122.185,afibscore.com,80,92.233.209.10,saros-center.ru,3177,2020-06-23 12:16:24.125
1872,25860.8,18,15,197.60.98.41,tv7.kz,80,56.101.2.173,benefind.de,443,2020-06-23 12:16:33.209
1873,7922.2,6,140,74.101.84.62,foodproductiondaily.com,17222,18.12.24.123,tbevents.nl,443,2020-06-23 12:16:34.684
1874,7990.5,6,8,139.44.70.234,rtl-west.de,3904,205.50.200.106,noninewage.com,443,2020-06-23 12:16:41.168
1875,9325.6,7,137,107.34.85.240,braztoa.com.br,443,132.128.57.17,ismarttiger.com,6485,2020-06-23 12:16:44.033
1876,27021.0,19,111,116.22.6.41,coppercoin.co.in,80,223.223.38.139,einam.com,80,2020-06-23 12:16:44.825
1877,14087.8,10,90,165.110.63.147,cocoleni.com,443,62.130.26.99,imaging.org,443,2020-06-23 12:16:45.308
1878,24978.2,17,2,163.114.13.58,www-844440.com,80,249.145.67.126,hsn.com,443,2020-06-23 12:16:48.379
1879,12408.9,9,6,83.35.155.191,hopitaldufutur.org,443,255.184.21.184,hillspet.de,443,2020-06-23 12:16:50.964
1880,5682.7,4,78,49.142.65.91,22v.cn,443,251.117.134.167,dcvkt.icu,7026,2020-06-23 12:16:53.420
1881,17565.5,12,117,163.114.13.58,www-844440.com,443,55.214.25.168,horizonswales.org,443,2020-06-23 12:16:56.445
1882,18625.7,13,97,231.203.210.166,tardigrad.website,443,199.155.58.82,mysteriesofcanada.com,443,2020-06-23 12:16:56.466
1883,3561.6,3,109,61.149.48.230,cntronics.com,80,5.52.80.70,dsjfaisalabad.gov.pk,80,2020-06-23 12:16:59.460
1884,14122.9,10,95,25.61.203.6,merrytomarry.ph,443,193.12.172.61,rushabhjackie.com,80,2020-06-23 12:17:00.960
1885,29447.9,20,80,138.25.44.180,521151.info,443,248.19.227.120,articlecity.com,443,2020-06-23 12:17:00.989
1886,22241.9,15,45,23.248.178.38,infonews.com,80,25.17.222.25,dtrm.de,443,2020-06-23 12:17:02.929
1887,7857.4,6,80,145.195.220.213,dudescience.net,443,63.121.211.22,www-412418.com,443,2020-06-23 12:17:07.604
1888,3009.9,3,140,175.176.130.14,wk-pharma.fr,443,177.147.181.187,sting.co,80,2020-06-23 12:17:10.575
1889,28994.5,20,121,83.246.59.217,acne.se,4355,96.169.88.76,yweb.sk,80,2020-06-23 12:17:10.764
1890,20815.8,14,108,249.145.67.126,hsn.com,443,197.177.0.50,blinds-2go.co.uk,80,2020-06-23 12:17:11.421
1891,12526.5,9,95,116.93.125.11,creditorhighway.net,443,248.19.227.120,articlecity.com,443,2020-06-23 12:17:20.581
1892,26426.7,18,19,240.60.9.195,gronze.com,80,225.114.216.213,truefoodnow.org,4348,2020-06-23 12:17:25.588
1893,29045.8,20,28,56.44.159.226,lpgezut.cn,80,54.133.151.123,gamestor.org,443,2020-06-23 12:17:33.301
1894,4574.3,4,130,121.187.74.8,potus.com,80,128.134.199.115,sillapa.net,443,2020-06-23 12:17:34.428
1895,25365.0,17,140,165.110.63.147,cocoleni.com,443,71.58.225.52,giipo.com,443,2020-06-23 12:17:35.381
1896,4923.1,4,132,20.83.12.253,topsteelcommercial.com,443,254.199.53.247,redfin.ca,443,2020-06-23 12:17:35.525
1897,19198.4,13,61,41.232.197.27,www68758d.com,443,165.110.63.147,cocoleni.com,443,2020-06-23 12:17:36.780
1898,20402.0,14,142,116.242.28.46,vanessavallely.com,443,27.1.214.207,rinsetanksystems.net,80,2020-06-23 12:17:38.159
1899,15191.6,11,10,55.148.30.241,markbittman.com,80,46.43.37.48,jenspends.com,80,2020-06-23 12:17:38.348
1900,3906.9,3,47,121.187.74.8,potus.com,80,241.190.108.171,fxp.co.il,80,2020-06-23 12:17:41.535
1901,9915.2,7,122,113.229.210.127,nnedi.com,443,88.25.231.28,emlk.de,80,2020-06-23 12:17:44.235
1902,21264.6,15,31,11.73.151.46,douxhb.com,443,24.63.62.185,modavracha.com,443,2020-06-23 12:17:44.740
1903,14629.2,10,33,7.85.161.213,zwogo.icu,260,99.119.133.210,iknowthat.com,80,2020-06-23 12:17:46.987
1904,19133.0,13,22,118.253.152.82,justamir.com,443,243.248.84.230,keeneeng.com,443,2020-06-23 12:17:47.026
1905,2456.1,2,82,148.35.167.230,redbarrelsgames.com,443,230.167.169.2,mcmastercarr.com,3310,2020-06-23 12:17:47.537
1906,9343.2,7,63,157.4.236.166,premierdevelopment.ru,443,229.168.203.2,lecolonialsf.com,80,2020-06-23 12:17:49.377
1907,5109.0,4,97,5.14.245.218,cajasol.es,443,197.177.0.50,blinds-2go.co.uk,1986,2020-06-23 12:17:52.234
